Date,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,date_station_id,prev_day_precip
2011-09-26,2,63,53,58,50,53,7,0,543,1742,0.9,28.98,29.65,8.1,19,12.4,2011-09-26 00:00:002,0.23
2011-09-27,2,63,54,59,53,55,6,0,544,1741,0.25,29.05,29.7,2.4,5,7.1,2011-09-27 00:00:002,0.9
2011-09-27,1,63,54,59,53,55,6,0,544,1741,0.31,29.0,29.71,4.3,6,8.3,2011-09-27 00:00:001,1.21
2011-09-28,2,64,53,59,54,55,6,0,545,1739,0.15,29.12,29.77,5.7,32,6.7,2011-09-28 00:00:002,0.31
2011-09-28,1,63,53,58,54,55,7,0,545,1739,0.77,29.07,29.78,6.5,32,7.0,2011-09-28 00:00:001,0.25
2011-09-29,2,66,51,59,50,54,6,0,546,1737,0.09,29.03,29.7,11.2,27,12.7,2011-09-29 00:00:002,0.77
2011-09-29,1,66,49,58,51,53,7,0,546,1737,0.06,28.98,29.7,11.7,28,13.5,2011-09-29 00:00:001,0.15
2011-09-30,2,58,47,53,42,47,12,0,547,1735,0.17,29.37,30.0,15.4,34,16.3,2011-09-30 00:00:002,0.06
2011-09-30,1,57,45,51,41,47,14,0,547,1735,0.09,29.32,30.01,14.6,34,15.0,2011-09-30 00:00:001,0.09
2011-10-01,1,56,42,49,40,45,16,0,548,1734,0.0,29.53,30.26,9.6,36,10.3,2011-10-01 00:00:001,0.09
2011-10-01,2,56,44,50,40,45,15,0,548,1734,0.0,29.59,30.26,10.7,35,11.2,2011-10-01 00:00:002,0.17
2011-10-02,2,65,41,53,39,46,12,0,549,1732,0.0,29.54,30.22,4.1,32,4.6,2011-10-02 00:00:002,0.0
2011-10-02,1,66,41,54,38,46,11,0,549,1732,0.0,29.47,30.22,4.7,32,5.4,2011-10-02 00:00:001,0.0
2011-10-03,2,70,45,58,44,50,7,0,550,1730,0.0,29.54,30.2,3.6,2,4.1,2011-10-03 00:00:002,0.0
2011-10-03,1,69,44,57,45,50,8,0,550,1730,0.0,29.48,30.21,3.4,3,5.0,2011-10-03 00:00:001,0.0
2011-10-04,1,76,43,60,47,52,5,0,552,1729,0.0,29.52,30.25,1.1,16,2.3,2011-10-04 00:00:001,0.0
2011-10-04,2,74,46,60,47,53,5,0,552,1729,0.0,29.58,30.25,0.7,15,1.7,2011-10-04 00:00:002,0.0
2011-10-05,2,80,52,66,47,55,0,1,553,1727,0.0,29.55,30.21,1.3,17,2.9,2011-10-05 00:00:002,0.0
2011-10-05,1,80,49,65,48,55,0,0,553,1727,0.0,29.49,30.22,1.9,18,3.2,2011-10-05 00:00:001,0.0
2011-10-06,1,81,50,66,51,58,0,1,554,1725,0.0,29.5,30.23,3.8,15,4.6,2011-10-06 00:00:001,0.0
2011-10-06,2,81,56,69,50,58,0,4,554,1725,0.0,29.57,30.22,3.9,15,4.6,2011-10-06 00:00:002,0.0
2011-10-07,1,84,54,69,53,59,0,4,555,1724,0.0,29.52,30.25,7.5,18,7.7,2011-10-07 00:00:001,0.0
2011-10-07,2,84,59,72,51,59,0,7,555,1724,0.0,29.59,30.24,6.4,17,6.8,2011-10-07 00:00:002,0.0
2011-10-08,1,82,54,68,54,60,0,3,556,1722,0.0,29.56,30.27,7.2,19,7.6,2011-10-08 00:00:001,0.0
2011-10-08,2,82,61,72,53,60,0,7,556,1722,0.0,29.62,30.27,6.3,19,6.9,2011-10-08 00:00:002,0.0
2011-10-09,2,80,56,68,51,58,0,3,557,1720,0.0,29.62,30.28,3.1,10,3.8,2011-10-09 00:00:002,0.0
2011-10-09,1,80,52,66,51,58,0,1,557,1720,0.0,29.55,30.29,2.8,9,3.8,2011-10-09 00:00:001,0.0
2011-10-10,2,77,58,68,49,58,0,3,558,1719,0.0,29.45,30.12,5.9,16,6.4,2011-10-10 00:00:002,0.0
2011-10-10,1,76,54,65,51,57,0,0,558,1719,0.0,29.39,30.13,5.2,16,6.0,2011-10-10 00:00:001,0.0
2011-10-11,1,79,57,68,54,60,0,3,559,1717,0.0,29.23,29.97,4.1,15,4.9,2011-10-11 00:00:001,0.0
2011-10-11,2,78,58,68,52,59,0,3,559,1717,0.0,29.29,29.97,3.8,13,4.6,2011-10-11 00:00:002,0.0
2011-10-12,2,77,57,67,51,58,0,2,600,1715,0.0,29.08,29.76,6.0,14,6.8,2011-10-12 00:00:002,0.0
2011-10-12,1,78,55,67,52,58,0,2,600,1715,0.0,29.03,29.77,7.0,14,8.1,2011-10-12 00:00:001,0.0
2011-10-13,1,66,52,59,55,58,6,0,602,1714,0.28,28.81,29.54,4.3,26,7.0,2011-10-13 00:00:001,0.0
2011-10-13,2,64,52,58,55,57,7,0,602,1714,0.49,28.87,29.53,2.8,24,6.0,2011-10-13 00:00:002,0.0
2011-10-14,1,62,48,55,41,48,10,0,603,1712,0.0,28.9,29.6,15.4,28,15.6,2011-10-14 00:00:001,0.49
2011-10-14,2,61,49,55,41,48,10,0,603,1712,0.0,28.97,29.61,15.1,27,15.3,2011-10-14 00:00:002,0.28
2011-10-15,2,61,47,54,36,46,11,0,604,1711,0.0,29.18,29.81,14.9,26,15.1,2011-10-15 00:00:002,0.0
2011-10-15,1,62,47,55,36,46,10,0,604,1711,0.0,29.1,29.8,14.8,27,15.3,2011-10-15 00:00:001,0.0
2011-10-16,1,62,48,55,39,46,10,0,605,1709,0.17,29.08,29.81,7.4,28,8.5,2011-10-16 00:00:001,0.0
2011-10-16,2,60,46,53,39,46,12,0,605,1709,0.12,29.15,29.81,6.7,26,8.1,2011-10-16 00:00:002,0.0
2011-10-17,1,59,41,50,33,42,15,0,606,1707,0.0,29.11,29.85,10.2,26,10.4,2011-10-17 00:00:001,0.17
2011-10-17,2,57,40,49,33,42,16,0,606,1707,0.0,29.18,29.86,11.2,25,11.3,2011-10-17 00:00:002,0.12
2011-10-18,1,54,41,48,37,43,17,0,607,1706,0.06,29.09,29.83,6.4,1,8.5,2011-10-18 00:00:001,0.0
2011-10-18,2,54,40,47,38,43,18,0,607,1706,0.02,29.15,29.83,5.3,36,7.2,2011-10-18 00:00:002,0.0
2011-10-19,1,49,44,47,40,44,18,0,608,1704,0.85,28.93,29.69,17.1,36,18.0,2011-10-19 00:00:001,0.02
2011-10-19,2,49,44,47,41,44,18,0,608,1704,0.84,28.97,29.67,19.6,1,19.9,2011-10-19 00:00:002,0.06
2011-10-20,2,46,42,44,38,42,21,0,610,1703,0.07,29.05,29.69,14.4,31,14.9,2011-10-20 00:00:002,0.85
2011-10-20,1,47,43,45,37,42,20,0,610,1703,0.08,29.0,29.69,15.8,32,16.1,2011-10-20 00:00:001,0.84
2011-10-21,1,55,38,47,34,41,18,0,611,1701,0.0,29.32,30.03,4.6,29,5.4,2011-10-21 00:00:001,0.08
2011-10-21,2,54,37,46,34,41,19,0,611,1701,0.0,29.39,30.04,4.3,28,5.7,2011-10-21 00:00:002,0.07
2011-10-22,2,66,38,52,37,45,13,0,612,1660,0.0,29.35,30.03,3.7,21,3.9,2011-10-22 00:00:002,0.0
2011-10-22,1,66,34,50,37,44,15,0,612,1660,0.0,29.28,30.02,3.2,23,3.7,2011-10-22 00:00:001,0.0
2011-10-23,2,67,41,54,42,49,11,0,613,1658,0.22,29.25,29.94,5.9,23,6.9,2011-10-23 00:00:002,0.0
2011-10-23,1,68,38,53,41,48,12,0,613,1658,0.2,29.19,29.93,6.1,22,6.9,2011-10-23 00:00:001,0.0
2011-10-24,1,63,45,54,39,46,11,0,614,1657,0.0,29.34,30.05,5.7,28,7.3,2011-10-24 00:00:001,0.2
2011-10-24,2,63,45,54,39,47,11,0,614,1657,0.06,29.41,30.05,5.0,27,7.1,2011-10-24 00:00:002,0.22
2011-10-25,2,74,49,62,45,53,3,0,616,1656,0.13,29.19,29.87,9.0,19,10.8,2011-10-25 00:00:002,0.06
2011-10-25,1,74,45,60,46,53,5,0,616,1656,0.02,29.11,29.86,7.6,19,11.9,2011-10-25 00:00:001,0.0
2011-10-26,1,53,47,50,42,46,15,0,617,1654,0.0,29.19,29.91,12.4,36,12.6,2011-10-26 00:00:001,0.02
2011-10-26,2,54,47,51,42,46,14,0,617,1654,0.0,29.24,29.9,13.9,36,14.2,2011-10-26 00:00:002,0.13
2011-10-27,1,53,39,46,37,42,19,0,618,1653,0.12,29.34,30.04,3.6,35,5.8,2011-10-27 00:00:001,0.0
2011-10-27,2,51,38,45,38,42,20,0,618,1653,0.16,29.4,30.05,3.5,1,6.9,2011-10-27 00:00:002,0.0
2011-10-28,1,55,35,45,33,40,20,0,619,1651,0.03,29.36,30.1,4.9,22,5.6,2011-10-28 00:00:001,0.12
2011-10-28,2,54,36,45,32,40,20,0,619,1651,0.0,29.43,30.12,5.2,21,5.7,2011-10-28 00:00:002,0.16
2011-10-29,2,54,36,45,29,38,20,0,620,1650,0.0,29.4,30.08,3.8,26,4.8,2011-10-29 00:00:002,0.0
2011-10-29,1,55,34,45,30,38,20,0,620,1650,0.0,29.34,30.07,4.6,28,5.2,2011-10-29 00:00:001,0.03
2011-10-30,2,57,37,47,34,42,18,0,622,1649,0.11,29.34,30.03,10.6,19,11.2,2011-10-30 00:00:002,0.0
2011-10-30,1,57,33,45,36,41,20,0,622,1649,0.17,29.27,30.02,10.6,19,11.1,2011-10-30 00:00:001,0.0
2011-10-31,2,53,39,46,35,41,19,0,623,1647,0.0,29.41,30.08,4.4,24,5.1,2011-10-31 00:00:002,0.17
2011-10-31,1,53,36,45,36,40,20,0,623,1647,0.0,29.34,30.06,3.9,25,4.8,2011-10-31 00:00:001,0.11
2013-05-01,2,85,63,74,52,62,0,9,448,1849,0.0,29.43,30.06,7.7,18,8.0,2013-05-01 00:00:002,0.0
2013-05-01,1,84,56,70,54,62,0,5,448,1849,0.0,29.36,30.06,8.0,18,9.7,2013-05-01 00:00:001,0.0
2013-05-02,1,55,42,49,41,45,16,0,447,1850,0.11,29.44,30.17,15.2,3,15.4,2013-05-02 00:00:001,0.0
2013-05-02,2,71,42,49,39,45,16,0,447,1850,0.0,29.51,30.17,15.8,2,16.1,2013-05-02 00:00:002,0.0
2013-05-03,1,48,40,44,42,43,21,0,446,1851,0.05,29.28,30.03,11.2,4,11.5,2013-05-03 00:00:001,0.11
2013-05-03,2,50,40,45,41,44,20,0,446,1851,0.02,29.34,30.03,11.0,2,11.2,2013-05-03 00:00:002,0.0
2013-05-04,2,72,49,61,44,51,4,0,444,1852,0.0,29.32,29.99,6.0,6,7.6,2013-05-04 00:00:002,0.05
2013-05-04,1,71,48,60,45,51,5,0,444,1852,0.02,29.26,29.99,6.1,6,7.0,2013-05-04 00:00:001,0.02
2013-05-05,2,70,49,60,41,50,5,0,443,1853,0.0,29.34,30.0,8.0,2,8.6,2013-05-05 00:00:002,0.0
2013-05-05,1,69,48,59,43,50,6,0,443,1853,0.0,29.28,30.0,8.8,3,9.3,2013-05-05 00:00:001,0.02
2013-05-06,2,70,51,61,37,49,4,0,442,1855,0.0,29.34,30.0,7.0,2,7.5,2013-05-06 00:00:002,0.0
2013-05-06,1,71,50,61,39,49,4,0,442,1855,0.0,29.28,30.0,7.5,3,8.0,2013-05-06 00:00:001,0.0
2013-05-07,2,76,49,63,39,51,2,0,441,1856,0.0,29.35,30.01,5.1,5,6.3,2013-05-07 00:00:002,0.0
2013-05-07,1,75,48,62,41,52,3,0,441,1856,0.0,29.28,30.0,4.7,5,5.8,2013-05-07 00:00:001,0.0
2013-05-08,2,77,46,62,42,53,3,0,439,1857,0.0,29.33,29.99,4.0,9,4.4,2013-05-08 00:00:002,0.0
2013-05-08,1,79,48,64,43,54,1,0,439,1857,0.0,29.26,29.98,3.7,7,5.1,2013-05-08 00:00:001,0.0
2013-05-09,1,75,46,61,50,54,4,0,438,1858,0.32,29.15,29.9,1.0,9,5.8,2013-05-09 00:00:001,0.0
2013-05-09,2,76,50,63,49,56,2,0,438,1858,0.63,29.23,29.9,0.7,20,5.5,2013-05-09 00:00:002,0.0
2013-05-10,2,50,44,47,41,44,18,0,437,1859,0.04,29.25,29.91,10.5,35,10.8,2013-05-10 00:00:002,0.63
2013-05-10,1,47,44,46,43,45,19,0,437,1859,0.13,29.18,29.91,9.4,36,10.0,2013-05-10 00:00:001,0.32
2013-05-11,2,62,44,53,36,45,12,0,436,1860,0.0,29.28,29.94,8.7,28,11.1,2013-05-11 00:00:002,0.13
2013-05-11,1,60,43,52,37,45,13,0,436,1860,0.0,29.21,29.92,10.1,30,12.7,2013-05-11 00:00:001,0.04
2013-05-12,2,55,38,47,28,39,18,0,435,1901,0.0,29.42,30.1,5.5,32,9.6,2013-05-12 00:00:002,0.0
2013-05-12,1,55,37,46,29,39,19,0,435,1901,0.0,29.35,30.08,7.8,32,11.2,2013-05-12 00:00:001,0.0
2013-05-13,2,61,38,50,31,43,15,0,434,1902,0.0,29.42,30.11,3.1,8,6.3,2013-05-13 00:00:002,0.0
2013-05-13,1,64,36,50,32,43,15,0,434,1902,0.0,29.34,30.09,2.5,9,5.9,2013-05-13 00:00:001,0.0
2013-05-14,1,91,50,71,49,59,0,6,433,1903,0.0,28.98,29.75,8.4,22,11.7,2013-05-14 00:00:001,0.0
2013-05-14,2,90,57,74,47,58,0,9,433,1903,0.0,29.07,29.76,8.9,21,11.5,2013-05-14 00:00:002,0.0
2013-05-15,1,84,60,72,49,59,0,7,432,1904,0.0,29.07,29.77,3.2,28,8.4,2013-05-15 00:00:001,0.0
2013-05-15,2,83,62,73,47,58,0,8,432,1904,0.0,29.14,29.76,2.3,24,9.5,2013-05-15 00:00:002,0.0
2013-05-16,2,81,57,69,44,56,0,4,431,1905,0.0,29.26,29.89,4.0,7,5.3,2013-05-16 00:00:002,0.0
2013-05-16,1,83,53,68,46,56,0,3,431,1905,0.0,29.2,29.89,4.1,7,5.0,2013-05-16 00:00:001,0.0
2013-05-17,2,73,58,66,47,55,0,1,430,1906,0.0,29.36,29.99,4.5,6,6.1,2013-05-17 00:00:002,0.0
2013-05-17,1,70,55,63,46,53,2,0,430,1906,0.0,29.29,30.0,6.1,4,6.8,2013-05-17 00:00:001,0.0
2013-05-18,2,79,59,69,55,61,0,4,429,1907,0.0,29.33,29.99,6.3,10,7.0,2013-05-18 00:00:002,0.0
2013-05-18,1,80,56,68,56,61,0,3,429,1907,0.0,29.26,29.99,5.3,12,6.5,2013-05-18 00:00:001,0.0
2013-05-19,1,86,58,72,61,66,0,7,428,1908,0.0,29.12,29.85,6.2,14,7.6,2013-05-19 00:00:001,0.0
2013-05-19,2,87,62,75,60,66,0,10,428,1908,0.0,29.18,29.85,7.1,15,8.1,2013-05-19 00:00:002,0.0
2013-05-20,1,89,65,77,60,67,0,12,427,1909,1.09,29.03,29.73,12.6,22,13.7,2013-05-20 00:00:001,0.0
2013-05-20,2,92,65,79,59,67,0,14,427,1909,1.25,29.1,29.73,13.6,20,14.4,2013-05-20 00:00:002,0.0
2013-05-21,1,81,64,73,63,66,0,8,426,1910,0.56,28.96,29.67,11.2,20,12.1,2013-05-21 00:00:001,1.25
2013-05-21,2,82,65,74,62,66,0,9,426,1910,0.2,29.03,29.68,12.4,20,12.8,2013-05-21 00:00:002,1.09
2013-05-22,2,73,56,65,59,62,0,0,425,1911,0.65,29.03,29.66,6.4,23,9.3,2013-05-22 00:00:002,0.2
2013-05-22,1,73,52,63,60,63,2,0,425,1911,1.35,28.97,29.66,4.5,25,7.4,2013-05-22 00:00:001,0.56
2013-05-23,2,56,43,50,40,45,15,0,425,1912,0.12,29.44,30.05,17.9,36,18.1,2013-05-23 00:00:002,1.35
2013-05-23,1,54,42,48,43,46,17,0,425,1912,0.06,29.38,30.05,14.5,2,14.8,2013-05-23 00:00:001,0.65
2013-05-24,1,57,41,49,34,42,16,0,424,1913,0.0,29.62,30.35,7.5,4,8.1,2013-05-24 00:00:001,0.06
2013-05-24,2,57,42,50,33,42,15,0,424,1913,0.0,29.7,30.36,8.1,3,9.0,2013-05-24 00:00:002,0.12
2013-05-25,1,57,44,51,37,44,14,0,423,1914,0.0,29.59,30.34,4.7,5,5.1,2013-05-25 00:00:001,0.0
2013-05-25,2,57,46,52,36,44,13,0,423,1914,0.0,29.67,30.35,3.3,6,3.7,2013-05-25 00:00:002,0.0
2013-05-26,1,68,44,56,44,50,9,0,422,1915,0.02,29.47,30.22,5.5,9,7.4,2013-05-26 00:00:001,0.0
2013-05-26,2,67,46,57,43,50,8,0,422,1915,0.0,29.54,30.23,4.0,9,5.7,2013-05-26 00:00:002,0.0
2013-05-27,1,62,53,58,53,55,7,0,422,1916,0.23,29.21,29.97,8.5,9,9.1,2013-05-27 00:00:001,0.02
2013-05-27,2,65,56,61,54,57,4,0,422,1916,0.19,29.28,29.97,7.5,10,8.3,2013-05-27 00:00:002,0.0
2013-05-28,1,76,56,66,64,66,0,1,421,1916,0.2,29.06,29.78,8.7,21,10.2,2013-05-28 00:00:001,0.23
2013-05-28,2,76,59,68,63,65,0,3,421,1916,2.2,29.13,29.79,9.5,19,10.3,2013-05-28 00:00:002,0.19
2013-05-29,1,84,64,74,64,67,0,9,421,1917,0.01,29.16,29.88,7.3,20,8.7,2013-05-29 00:00:001,0.2
2013-05-29,2,85,65,75,62,67,0,10,421,1917,0.02,29.23,29.88,7.9,20,9.2,2013-05-29 00:00:002,2.2
2013-05-30,1,83,64,74,66,69,0,9,420,1918,0.51,29.13,29.85,13.4,19,14.6,2013-05-30 00:00:001,0.01
2013-05-30,2,84,65,75,64,68,0,10,420,1918,0.09,29.22,29.85,12.9,18,13.9,2013-05-30 00:00:002,0.02
2013-05-31,1,77,64,71,65,67,0,6,420,1919,0.3,29.05,29.79,11.7,20,12.1,2013-05-31 00:00:001,0.09
2013-05-31,2,78,65,72,64,67,0,7,420,1919,0.23,29.13,29.79,12.4,19,12.7,2013-05-31 00:00:002,0.51
2013-06-01,1,76,63,70,62,64,0,5,419,1920,0.56,28.98,29.69,13.1,22,13.0,2013-06-01 00:00:001,0.3
2013-06-01,2,76,63,70,61,64,0,5,419,1920,0.44,29.05,29.69,11.9,21,11.9,2013-06-01 00:00:002,0.23
2013-06-02,1,63,43,53,50,51,12,0,419,1920,0.01,29.24,29.93,1.8,5,6.2,2013-06-02 00:00:001,0.44
2013-06-02,2,63,47,55,48,51,10,0,419,1920,0.01,29.31,29.93,2.8,4,7.7,2013-06-02 00:00:002,0.56
2013-06-03,2,68,43,56,40,49,9,0,418,1921,0.0,29.41,30.07,2.6,9,4.0,2013-06-03 00:00:002,0.01
2013-06-03,1,68,43,56,43,50,9,0,418,1921,0.0,29.34,30.06,3.7,12,4.8,2013-06-03 00:00:001,0.01
2013-06-04,2,72,50,61,44,52,4,0,418,1922,0.0,29.46,30.12,5.6,7,6.9,2013-06-04 00:00:002,0.0
2013-06-04,1,72,50,61,45,52,4,0,418,1922,0.0,29.39,30.11,5.3,7,6.1,2013-06-04 00:00:001,0.0
2013-06-05,1,73,54,64,49,54,1,0,417,1923,0.01,29.24,30.0,6.8,5,8.2,2013-06-05 00:00:001,0.0
2013-06-05,2,76,56,66,46,55,0,1,417,1923,0.0,29.33,29.99,6.1,6,8.3,2013-06-05 00:00:002,0.0
2013-06-06,2,65,54,60,48,53,5,0,417,1923,0.06,29.23,29.9,9.0,3,9.6,2013-06-06 00:00:002,0.0
2013-06-06,1,64,52,58,50,53,7,0,417,1923,0.15,29.18,29.91,8.9,3,9.1,2013-06-06 00:00:001,0.01
2013-06-07,2,68,54,61,44,52,4,0,417,1924,0.0,29.26,29.92,8.8,2,9.2,2013-06-07 00:00:002,0.06
2013-06-07,1,68,52,60,45,52,5,0,417,1924,0.0,29.2,29.92,9.5,3,9.9,2013-06-07 00:00:001,0.15
2013-06-08,2,74,50,62,42,53,3,0,417,1925,0.0,29.31,29.96,4.7,6,5.6,2013-06-08 00:00:002,0.0
2013-06-08,1,74,49,62,43,53,3,0,417,1925,0.0,29.25,29.96,4.7,7,5.4,2013-06-08 00:00:001,0.0
2013-06-09,2,83,58,71,53,61,0,6,416,1925,0.01,29.22,29.88,7.1,15,8.4,2013-06-09 00:00:002,0.0
2013-06-09,1,80,55,68,55,61,0,3,416,1925,0.01,29.15,29.88,6.0,15,8.9,2013-06-09 00:00:001,0.0
2013-06-10,2,75,61,68,61,64,0,3,416,1926,0.85,29.14,29.78,2.0,7,4.4,2013-06-10 00:00:002,0.01
2013-06-10,1,76,60,68,63,65,0,3,416,1926,0.26,29.08,29.79,2.7,4,4.3,2013-06-10 00:00:001,0.01
2013-06-11,1,83,60,72,62,67,0,7,416,1926,0.0,29.13,29.85,3.2,25,4.5,2013-06-11 00:00:001,0.85
2013-06-11,2,84,60,72,61,66,0,7,416,1926,0.24,29.21,29.85,2.5,23,4.1,2013-06-11 00:00:002,0.26
2013-06-12,2,87,64,76,64,67,0,11,416,1927,0.25,29.08,29.74,2.9,5,5.8,2013-06-12 00:00:002,0.24
2013-06-12,1,86,63,75,64,67,0,10,416,1927,0.75,29.0,29.74,3.1,8,8.0,2013-06-12 00:00:001,0.0
2013-06-13,1,73,58,66,54,59,0,1,416,1927,0.0,29.23,29.92,11.7,3,12.2,2013-06-13 00:00:001,0.75
2013-06-13,2,72,59,66,53,59,0,1,416,1927,0.0,29.29,29.91,12.6,1,13.2,2013-06-13 00:00:002,0.25
2013-06-14,1,78,56,67,51,57,0,2,416,1928,0.0,29.34,30.05,6.6,6,7.9,2013-06-14 00:00:001,0.0
2013-06-14,2,76,57,67,50,57,0,2,416,1928,0.0,29.4,30.04,6.0,5,7.8,2013-06-14 00:00:002,0.0
2013-06-15,1,80,58,69,62,65,0,4,416,1928,0.17,29.21,29.95,5.6,21,7.7,2013-06-15 00:00:001,0.0
2013-06-15,2,81,61,71,60,64,0,6,416,1928,0.12,29.28,29.95,5.6,21,7.2,2013-06-15 00:00:002,0.0
2013-06-16,1,86,69,78,62,67,0,13,416,1929,0.0,29.16,29.88,8.3,27,9.2,2013-06-16 00:00:001,0.17
2013-06-16,2,83,69,76,62,67,0,11,416,1929,0.0,29.23,29.87,8.6,24,9.5,2013-06-16 00:00:002,0.12
2013-06-17,2,88,62,75,56,64,0,10,416,1929,0.1,29.24,29.88,3.7,28,8.4,2013-06-17 00:00:002,0.0
2013-06-17,1,88,59,74,55,63,0,9,416,1929,0.03,29.18,29.89,3.9,29,8.1,2013-06-17 00:00:001,0.0
2013-06-18,2,70,57,64,52,57,1,0,416,1929,0.01,29.36,30.0,12.1,2,12.4,2013-06-18 00:00:002,0.03
2013-06-18,1,71,56,64,52,56,1,0,416,1929,0.0,29.31,30.01,11.4,3,11.6,2013-06-18 00:00:001,0.1
2013-06-19,1,75,53,64,46,55,1,0,416,1930,0.0,29.39,30.1,5.9,8,6.9,2013-06-19 00:00:001,0.01
2013-06-19,2,75,57,66,46,56,0,1,416,1930,0.0,29.44,30.09,6.4,7,7.2,2013-06-19 00:00:002,0.0
2013-06-20,1,86,56,71,58,64,0,6,416,1930,0.0,29.38,30.1,5.1,12,5.9,2013-06-20 00:00:001,0.0
2013-06-20,2,86,62,74,57,64,0,9,416,1930,0.0,29.45,30.1,6.0,11,7.2,2013-06-20 00:00:002,0.0
2013-06-21,1,82,68,75,65,68,0,10,416,1930,0.79,29.34,30.04,7.4,19,9.5,2013-06-21 00:00:001,0.0
2013-06-21,2,85,70,78,63,67,0,13,416,1930,0.11,29.39,30.04,7.6,19,9.6,2013-06-21 00:00:002,0.0
2013-06-22,1,80,67,74,67,69,0,9,417,1931,0.04,29.3,30.01,3.1,22,8.4,2013-06-22 00:00:001,0.11
2013-06-22,2,83,70,77,65,69,0,12,417,1931,0.0,29.37,30.0,4.8,20,7.8,2013-06-22 00:00:002,0.79
2013-06-23,1,87,66,77,68,71,0,12,417,1931,0.84,29.26,29.97,10.7,20,11.5,2013-06-23 00:00:001,0.0
2013-06-23,2,89,69,79,66,70,0,14,417,1931,0.0,29.34,29.97,9.3,20,9.5,2013-06-23 00:00:002,0.04
2013-06-24,1,89,67,78,67,69,0,13,417,1931,0.18,29.25,29.95,8.9,23,10.0,2013-06-24 00:00:001,0.0
2013-06-24,2,86,68,77,65,69,0,12,417,1931,0.14,29.3,29.96,10.5,21,11.0,2013-06-24 00:00:002,0.84
2013-06-25,1,85,67,76,69,71,0,11,417,1931,0.03,29.13,29.86,4.5,19,6.9,2013-06-25 00:00:001,0.14
2013-06-25,2,87,70,79,67,71,0,14,417,1931,0.0,29.21,29.85,5.2,21,8.6,2013-06-25 00:00:002,0.18
2013-06-26,1,80,66,73,67,68,0,8,418,1931,1.48,29.05,29.76,2.2,16,7.4,2013-06-26 00:00:001,0.03
2013-06-26,2,81,68,75,65,68,0,10,418,1931,0.19,29.11,29.75,2.6,18,9.0,2013-06-26 00:00:002,0.0
2013-06-27,1,90,64,77,67,70,0,12,418,1931,0.92,29.01,29.73,7.2,29,7.2,2013-06-27 00:00:001,1.48
2013-06-27,2,91,66,79,65,69,0,14,418,1931,0.59,29.08,29.71,6.1,29,6.8,2013-06-27 00:00:002,0.19
2013-06-28,2,83,68,76,60,65,0,11,419,1931,0.16,28.97,29.62,9.0,29,9.8,2013-06-28 00:00:002,0.92
2013-06-28,1,83,67,75,61,66,0,10,419,1931,0.0,28.91,29.63,10.5,31,10.9,2013-06-28 00:00:001,0.59
2013-06-29,1,72,64,68,59,62,0,3,419,1931,0.0,28.97,29.66,12.0,2,12.3,2013-06-29 00:00:001,0.0
2013-06-29,2,72,64,68,59,62,0,3,419,1931,0.0,29.03,29.65,11.7,1,12.0,2013-06-29 00:00:002,0.16
2013-06-30,1,77,62,70,52,59,0,5,419,1931,0.0,29.2,29.88,13.8,2,13.9,2013-06-30 00:00:001,0.0
2013-06-30,2,76,64,70,52,60,0,5,419,1931,0.0,29.25,29.86,14.0,1,14.2,2013-06-30 00:00:002,0.0
2013-07-01,2,75,61,68,50,58,0,3,420,1931,0.0,29.37,30.01,13.8,3,13.6,2013-07-01 00:00:002,0.0
2013-07-01,1,75,59,67,51,58,0,2,420,1931,0.0,29.31,30.03,12.6,3,12.3,2013-07-01 00:00:001,0.0
2013-07-02,2,68,62,65,53,58,0,0,420,1931,0.0,29.39,30.04,12.0,3,12.3,2013-07-02 00:00:002,0.0
2013-07-02,1,68,60,64,52,57,1,0,420,1931,0.0,29.33,30.05,11.0,3,11.2,2013-07-02 00:00:001,0.0
2013-07-03,1,72,59,66,60,62,0,1,421,1931,0.02,29.32,30.04,2.2,2,5.3,2013-07-03 00:00:001,0.0
2013-07-03,2,74,62,68,60,62,0,3,421,1931,0.07,29.38,30.03,0.5,36,4.2,2013-07-03 00:00:002,0.0
2013-07-04,1,83,56,70,61,64,0,5,422,1930,0.0,29.34,30.05,4.4,20,5.1,2013-07-04 00:00:001,0.07
2013-07-04,2,83,61,72,59,65,0,7,422,1930,0.0,29.41,30.05,7.3,19,7.7,2013-07-04 00:00:002,0.02
2013-07-05,1,86,60,73,61,66,0,8,422,1930,0.0,29.33,30.04,3.7,19,4.8,2013-07-05 00:00:001,0.0
2013-07-05,2,87,63,75,60,66,0,10,422,1930,0.0,29.39,30.03,5.1,20,5.9,2013-07-05 00:00:002,0.0
2013-07-06,1,83,65,74,65,68,0,9,423,1930,0.0,29.29,30.01,4.1,19,4.5,2013-07-06 00:00:001,0.0
2013-07-06,2,82,71,77,63,68,0,12,423,1930,0.0,29.36,30.0,5.4,19,5.9,2013-07-06 00:00:002,0.0
2013-07-07,2,89,70,80,66,71,0,15,423,1930,0.0,29.33,29.96,8.0,21,8.2,2013-07-07 00:00:002,0.0
2013-07-07,1,88,70,79,67,71,0,14,423,1930,0.0,29.26,29.97,6.6,21,6.8,2013-07-07 00:00:001,0.0
